1;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
2;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;1;0;0#71
0;1;0;0;0;0;0;0;0;0;0;0;0;0#71
2;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
1;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
1;0;0;0;0;0;0;0;0;0;0;1;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
2;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
2;1;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;1;0;0#71
2;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
2;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;5;0;0;0;0;0;0;0;0;0;0;0;0#71
3;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
1;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;1;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#71
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;3;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
1;0;0;0;0;0;0;0;0;0;0;2;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;5;0;0;0;2;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;1;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;6;0;0;0;0;0;0;0;0;0;1;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;3;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;3;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;1;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;1;0;0;0;0;0;0;0;0#72
0;2;0;0;0;0;0;0;0;0;0;1;0;0#72
0;3;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;1;0;0;0;0;0#72
1;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;2;0;0;0;0;0;0;0;0;0;1;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;5;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;1;0;0#72
0;2;0;0;0;1;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;3;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;2;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;1;0;0;0;0;0;0;0;0#72
0;4;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;2;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;1;0;0#72
0;0;0;0;0;0;0;0;0;0;0;1;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;0;0;0;0;0;0;1;0;0#72
0;1;0;0;0;1;0;0;0;0;0;0;0;0#72
0;9;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;3;0;0#72
0;1;0;0;0;0;0;0;0;0;0;0;0;0#72
0;1;0;0;0;1;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;0;0;0;0;0;0;0;0;0;2;0;0#72
0;0;0;0;0;0;0;0;0;0;0;0;0;0#72
0;0;1;0;0;1;1;0;0;0;0;0;0;0#73
0;0;0;0;0;0;0;0;0;0;0;0;0;0#73
0;0;0;0;0;0;0;0;0;0;0;0;0;0#73
0;0;0;1;1;0;0;0;0;0;0;0;0;0#73
0;0;0;0;0;0;2;0;0;0;0;0;0;0#73
0;0;1;0;0;2;1;0;0;0;0;0;0;0#73
0;0;0;0;0;4;0;0;0;0;0;0;0;0#73
0;0;0;3;2;0;0;0;0;0;0;0;0;0#73
0;0;0;1;1;0;0;0;0;0;0;0;0;0#73
0;0;1;0;0;1;1;0;0;0;0;0;0;0#73
0;0;0;1;1;0;0;0;0;0;0;0;0;0#73
0;0;0;0;0;1;0;0;0;0;0;0;0;0#73
0;0;2;0;0;2;1;0;0;0;0;1;0;0#73
0;1;2;0;0;1;2;0;0;0;0;0;0;0#73
0;0;0;0;1;3;0;0;0;0;0;1;0;0#73
0;0;0;1;0;0;0;0;0;0;0;0;0;0#73
0;0;3;2;0;0;3;0;0;0;0;0;0;0#73
0;0;0;0;0;1;0;0;0;0;0;0;0;0#73
0;0;0;1;4;0;0;0;0;0;0;0;0;0#73
0;0;0;0;0;0;0;0;0;0;0;0;0;0#73
0;0;0;0;0;0;0;2;0;0;0;5;2;2#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;1;1;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;3;2;3;2;2#74
0;0;0;0;0;0;0;0;0;2;2;0;0;2#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;1;1;2;3;2;3;2#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;3;1;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;1;1;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;1;1;1#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;3;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;1;1;0;0;1#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;1;0;0;0;0;0#74
0;0;0;0;0;0;0;0;3;0;0;1;1;1#74
0;0;0;0;0;0;0;0;0;4;4;9;7;7#74
0;0;0;0;0;0;0;0;0;1;1;5;5;6#74
0;0;0;0;0;0;0;1;0;0;0;1;4;1#74
0;0;0;0;0;0;0;2;4;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;0;0;0;0;0;0;0#74
0;0;0;0;0;0;0;3;3;0;0;0;0;0#74
0;0;0;0;0;0;0;0;1;0;0;0;0;1#74
0;0;0;0;0;0;0;2;3;2;2;0;0;3#74
